_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,did_you_need_to_open_the_links_with_links_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgements,please_explain_the_intuition_behind_your_choices,please_explain_your_choices,select_onewhich_of_the_rules_do_you_find_as_more_plausible,similarity,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_intelligible,which_of_the_rules_do_you_find_as_more_plausible,which_of_the_rules_do_you_find_as_more_useful,word_1_wikipedia_url,word_2_wikipedia_url,orig__golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
815374330,12/28/2015 12:55:24,False,1842501500,,12/28/2015 12:51:27,False,clixsense,0.8333,-6648519708389246646,GBR,I7,Newcastle Upon Tyne,,,,,,,,Ukraine was not established in 1991,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Moldova, Ukraine</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Moldova, Ukraine</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,66,"['Moldova', 'Ukraine']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Ukrainianspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Moldova', 'Ukraine']","['Moldova', 'Ukraine']",55.0,2.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Areas Of Traditional Spread Of Ukrainians And Ukrainian Language&nbsp;<b>and</b> </li><li>States And Territories Established In 1991&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Moldova', 'Ukraine']","['Moldova', 'Ukraine']",57.0,2.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374330,1/2/2016 05:11:55,False,1846155359,,1/2/2016 05:06:08,False,prodege,0.8333,-5325909560280902217,USA,CA,Lake Forest,,,,,,,,They seem equally plausible,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Moldova, Ukraine</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Moldova, Ukraine</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,66,"['Moldova', 'Ukraine']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Ukrainianspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Moldova', 'Ukraine']","['Moldova', 'Ukraine']",55.0,2.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Areas Of Traditional Spread Of Ukrainians And Ukrainian Language&nbsp;<b>and</b> </li><li>States And Territories Established In 1991&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Moldova', 'Ukraine']","['Moldova', 'Ukraine']",57.0,2.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374331,11/5/2015 16:42:51,False,1791256888,,11/5/2015 16:39:10,False,elite,0.8333,2354401469487148567,GBR,I9,Norwich,,,,,,,,Both groups are plausible.,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,67,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",255.0,2.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",1168.0,3.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374331,11/7/2015 15:30:46,False,1793796005,,11/7/2015 15:14:16,False,neodev,1.0,4785978217143215732,USA,CO,Denver,,,,,,,,,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,67,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",255.0,2.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",1168.0,3.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374331,11/8/2015 05:04:42,False,1794135507,,11/8/2015 04:50:52,False,prodege,1.0,-3273339687752467116,CAN,NL,St. John's,,,,,,,,Specifying a third criteria in Rule 2 makes it more plausible.,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,67,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",255.0,2.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",1168.0,3.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374331,11/8/2015 14:18:42,False,1794376732,,11/8/2015 14:12:27,False,neodev,1.0,-3825844082932302713,CAN,QC,Laval,,,,,,,,"I guess if a country is part of the World Trade Organization, they have more cars and thus have higher risk of accidents?",,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,67,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",255.0,2.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",1168.0,3.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374331,11/8/2015 17:23:36,False,1794449203,,11/8/2015 17:17:17,False,prodege,1.0,51688712490601529,GBR,D4,Crediton,,,,,,,,"there are fewer countries that qualify under rule 2 as it includes an extra condition, although as most countries are members of World Trade Organisation, there is not much difference",,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Qatar, United Arab Emirates</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,67,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",255.0,2.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']",1168.0,3.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374332,11/15/2015 14:46:24,False,1801839715,,11/15/2015 14:42:45,False,clixsense,0.8333,-8495266499286899874,USA,WV,Capon Bridge,,,,,,,,more people,,Rule 2 (strong preference),,,,,,,,,68,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,3.0,,dfInvertedHeuristicsLargeDiffInRuleLen,,,
815374332,11/17/2015 18:41:06,False,1804164251,,11/17/2015 18:37:55,False,tremorgames,1.0,-2469364701371406213,USA,MO,Columbia,,,,,,,,There are more countries possible with rule 2.,,Rule 2 (weak preference),,,,,,,,,68,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,3.0,,dfInvertedHeuristicsLargeDiffInRuleLen,,,
815374332,11/18/2015 01:02:35,False,1804422399,,11/18/2015 00:58:31,False,neodev,0.8333,2985092297664179672,GBR,K6,Southsea,,,,,,,,more chances for better driving,,Rule 2 (weak preference),,,,,,,,,68,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,3.0,,dfInvertedHeuristicsLargeDiffInRuleLen,,,
815374332,11/18/2015 14:59:48,False,1805072859,,11/18/2015 14:57:05,False,neodev,1.0,-1628339282653397269,GBR,H9,London,,,,,,,,either could be correct,,No preference,,,,,,,,,68,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,3.0,,dfInvertedHeuristicsLargeDiffInRuleLen,,,
815374332,11/20/2015 09:09:58,False,1807505159,,11/20/2015 09:06:39,False,tremorgames,0.8333,-3812763214660818199,USA,CT,New Haven,,,,,,,,They're both possible.,,No preference,,,,,,,,,68,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,3.0,,dfInvertedHeuristicsLargeDiffInRuleLen,,,
815374333,10/27/2015 15:50:18,False,1783508230,,10/27/2015 15:24:54,False,clixsense,1.0,-8608807635120794393,GBR,,,,,,,,,,"The two rules are very similar, the only difference being in the ""South Asian"" conditions. I would expect that countries that join an ""Association for Cooperation"" are more likely to take traffic regulation seriously, so would likely have lower traffic accident rates than the potentially more diverse group of ""all"" countries.",,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,69,"['Bangladesh', 'Sri Lanka']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The South Asian Association For Regional Cooperation&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",862.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>South Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",865.0,3.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
815374333,10/28/2015 05:34:33,False,1783962920,,10/28/2015 05:29:43,False,prodege,1.0,-8251772860020055927,CAN,BC,Burnaby,,,,,,,,Seems equally probable.,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,69,"['Bangladesh', 'Sri Lanka']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The South Asian Association For Regional Cooperation&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",862.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>South Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",865.0,3.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
815374333,10/28/2015 17:46:55,False,1784386241,,10/28/2015 17:43:42,False,instagc,0.8333,-3784653182458935510,USA,IN,Greenfield,,,,,,,,less people,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,69,"['Bangladesh', 'Sri Lanka']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The South Asian Association For Regional Cooperation&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",862.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>South Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",865.0,3.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
815374333,10/29/2015 06:56:52,False,1784965780,,10/29/2015 06:51:48,False,prodege,0.8333,4112507932237998776,CAN,AB,Edmonton,,,,,,,,Both are equally plausible.,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,69,"['Bangladesh', 'Sri Lanka']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The South Asian Association For Regional Cooperation&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",862.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>South Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",865.0,3.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
815374333,10/30/2015 03:01:18,False,1785816723,,10/30/2015 02:50:52,False,instagc,0.8333,-7865428167243325,USA,CA,Baldwin Park,,,,,,,,"Both rules share 2 conditions, but the third condition in rule 1 is more restrictive than the one in rule 2.",,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Bangladesh, Sri Lanka</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,69,"['Bangladesh', 'Sri Lanka']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The South Asian Association For Regional Cooperation&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",862.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Socialist States&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>South Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Bangladesh', 'Sri Lanka']","['Bangladesh', 'Sri Lanka']",865.0,3.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
815374334,12/4/2015 08:18:37,False,1822341711,,12/4/2015 08:16:01,False,prodege,0.8333,5060161977526362548,GBR,H9,London,,,,,,,,They are both plausible,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,70,"['Mozambique', 'Uganda']",high,1.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",1614.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",5754.0,4.0,0.013698630137,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374334,12/4/2015 18:56:48,False,1822773249,,12/4/2015 18:54:14,False,neodev,0.8333,-7161851155458598400,GBR,I3,Chatham,,,,,,,,,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,70,"['Mozambique', 'Uganda']",high,1.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",1614.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",5754.0,4.0,0.013698630137,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374334,12/5/2015 13:46:52,False,1823477665,,12/5/2015 13:41:52,False,prodege,0.8333,1819966378215678217,CAN,ON,Toronto,,,,,,,,I think the variables in two are more likely,,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,70,"['Mozambique', 'Uganda']",high,1.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",1614.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",5754.0,4.0,0.013698630137,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374334,12/7/2015 00:03:38,False,1824004121,,12/6/2015 23:54:04,False,prodege,0.8333,-3076874486935491071,CAN,ON,Markham,,,,,,,,Africa and Islam are compatible,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,70,"['Mozambique', 'Uganda']",high,1.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",1614.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",5754.0,4.0,0.013698630137,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374334,12/7/2015 00:27:01,False,1824008187,,12/7/2015 00:21:41,False,elite,0.8333,1184753701335980742,USA,CA,Encino,,,,,,,,it is more likely,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Mozambique, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,70,"['Mozambique', 'Uganda']",high,1.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",1614.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Mozambique', 'Uganda']","['Mozambique', 'Uganda']",5754.0,4.0,0.013698630137,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
